Ticker,date,ff_accr_exp,ff_assets_com_eq,ff_assets_eq,Implosion_Next_Year,CPI,Unemployment Rate,GDP
SIGA-US,2020-12-31,3.918344,1.15884403065617,1.15884403065617,0,,,
SIGA-US,2021-12-31,3.974843,1.23553777743684,1.23553777743684,0,,,
SIGA-US,2022-12-31,4.466952,1.14934136534828,1.14934136534828,0,,,
SIGI-US,2019-12-31,126.753,3.72655102472236,3.72655102472236,0,,,
SIGI-US,2020-12-31,114.868,3.573460281249,3.31251795892422,0,,,
SIGI-US,2021-12-31,121.057,3.52938658981596,3.29274410511971,0,,,
SIGI-US,2022-12-31,115.185,4.28060238085827,3.94188871181897,0,,,
SIGQU-US,,,,,0,,,
SII-US,2019-12-31,,1.1962720101939,1.1962720101939,0,,,
SII-US,2020-12-31,,1.29680428066244,1.29680428066244,0,,,
SII-US,2021-12-31,,1.25635003210642,1.25635003210642,0,,,
SII-US,2022-12-31,,1.38401780207811,1.38401780207811,0,,,
SILC-US,2019-12-31,8.823,1.20512143773439,1.20512143773439,0,,,
SILC-US,2020-12-31,12.953,1.28070164108062,1.28070164108062,0,,,
SILC-US,2021-12-31,15.226,1.4017215375198,1.4017215375198,0,,,
SILC-US,2022-12-31,9.641,1.20581722858975,1.20581722858975,0,,,
SILI-US,2001-12-31,24.683,1.40365814083842,1.40365814083842,0,,,
SILI-US,2002-12-31,38.198,1.34613635595885,1.34613635595885,0,,,
SILI-US,2003-12-31,39.619,1.41731893625047,1.41731893625047,0,,,
SILI-US,2004-12-31,53.269,1.43495598809559,1.43495598809559,0,,,
SILK-US,2019-12-31,11.542,1.91125453812021,1.91125453812021,0,,,
SILK-US,2020-12-31,15.081,1.66803720930233,1.66803720930233,0,,,
SILK-US,2021-12-31,17.981,1.97659010600707,1.97659010600707,0,,,
SILK-US,2022-12-31,18.809,1.64567505720824,1.64567505720824,0,,,
SILO-US,2019-12-31,,,1.3095585349555,0,,,
SILO-US,2020-12-31,,1.11397639562894,1.11397639562894,0,,,
SILO-US,2021-12-31,,1.15756798575544,1.15756798575544,0,,,
SILO-US,2022-12-31,,1.12591897107925,1.12591897107925,0,,,
SIMG-US,2011-12-31,23.287,1.30098867570263,1.30098867570263,0,,,
SIMG-US,2012-12-31,19.6,1.35692399760622,1.35692399760622,0,,,
SIMG-US,2013-12-31,18.993,1.32897087890368,1.32897087890368,0,,,
SIMG-US,2014-12-31,22.69,1.30169017447512,1.30169017447512,0,,,
SIMO-US,2019-12-31,43.48042263288,1.29983196220454,1.29983196220454,0,,,
SIMO-US,2020-12-31,52.65241173864,1.3304717952028,1.3304717952028,0,,,
SIMO-US,2021-12-31,72.67766873068,1.47700841808185,1.47700841808185,0,,,
SIMO-US,2022-12-31,105.74508019727,1.31210577108139,1.31210577108139,0,,,
SINA-US,2016-12-31,215.39,1.59907821718994,1.59907821718994,0,,,
SINA-US,2017-12-31,343.113,2.04275765894406,2.04275263607886,0,,,
SINA-US,2018-12-31,369.774,2.16576777256765,2.16576219437035,0,,,
SINA-US,2019-12-31,447.392,2.83073776736098,2.83073025729577,0,,,
SINT,2012-12-31,,,-0.22561588314237,0,,,
SINT,2013-12-31,3.56,,4.08898153662895,0,,,
SINT,2014-12-31,2.756,6.889098016505,6.889098016505,0,,,
SINT,2015-12-31,3.199,2.56141090500281,2.56141090500281,1,,,
SINT-US,2019-12-31,1.266,1.75836216839677,1.75836216839677,0,,,
SINT-US,2020-12-31,0.909,1.17993334366765,1.17993334366765,0,,,
SINT-US,2021-12-31,1.15,1.23194945848375,1.23194945848375,0,,,
SINT-US,2022-12-31,1.618,2.76525245441795,2.76525245441795,0,,,
SIPX-US,2003-12-31,4.087,1.71451713605913,1.71451713605913,0,,,
SIPX-US,2004-12-31,6.421,1.46581225033289,1.46581225033289,0,,,
SIPX-US,2005-12-31,8.689,2.23977620887172,2.23977620887172,0,,,
SIPX-US,2006-12-31,7.894,,-7.32910769230769,0,,,
SIR-US,2014-12-31,,1.3463710622535,1.3463710622535,0,,,
SIR-US,2015-12-31,,2.23948811613002,2.23948811613002,0,,,
SIR-US,2016-12-31,,2.23711041957374,2.23711041957374,0,,,
SIR-US,2017-12-31,,2.66240556998402,2.66240556998402,0,,,
SIRE-US,2019-12-31,31.0,2.93527315914489,2.93527315914489,0,,,
SIRE-US,2020-12-31,27.7,2.92941176470588,2.92941176470588,0,,,
SIRE-US,2021-12-31,36.0,2.85346638655462,2.85346638655462,0,,,
SIRE-US,2022-12-31,59.6,2.97038019451813,2.97038019451813,0,,,
SIRF-US,2005-12-31,8.016,1.08742714087872,1.08742714087872,0,,,
SIRF-US,2006-12-31,14.635,1.12011865230049,1.12011865230049,0,,,
SIRF-US,2007-12-31,18.735,1.1066504126326,1.1066504126326,0,,,
SIRF-US,2008-12-31,16.278,1.26015352857696,1.26015352857696,0,,,
SIRI-US,2019-12-31,,,-16.6290760869565,0,,,
SIRI-US,2020-12-31,,,-4.52210065645514,0,,,
SIRI-US,2021-12-31,,,-3.91390476190476,0,,,
SIRI-US,2022-12-31,,,-2.99074903014026,0,,,
SIRO-US,2012-09-30,97.615,1.51060991066934,1.51060991066934,0,,,
SIRO-US,2013-09-30,95.58,1.50431065440779,1.50431065440779,0,,,
SIRO-US,2014-09-30,103.8,1.43867175087385,1.43867175087385,0,,,
SIRO-US,2015-09-30,36.1,1.42153639216858,1.42153639216858,0,,,
SIRT-US,2004-12-31,,,,0,,,
SIRT-US,2005-12-31,0.619,,1.04161041610416,0,,,
SIRT-US,2006-12-31,1.197,,1.32943668802164,0,,,
SIRT-US,2007-12-31,2.932,1.13300336602845,1.13300336602845,0,,,
SISI,2019-06-30,3.893027,1.1744218396871,1.1744218396871,0,,,
SISI,2020-06-30,4.018684,1.21067806188484,1.21067806188484,0,,,
SISI,2021-06-30,4.109208,1.31202876126058,1.31202876126058,0,,,
SISI,2022-06-30,10.272194,1.81977916243685,1.81977916243685,1,,,
SISI-US,2019-06-30,3.893027,1.1744218396871,1.1744218396871,0,,,
SISI-US,2020-06-30,4.018684,1.21067806188484,1.21067806188484,0,,,
SISI-US,2021-06-30,4.109208,1.31202876126058,1.31202876126058,0,,,
SISI-US,2022-06-30,10.272194,1.81977916243685,1.81977916243685,0,,,
SITC-US,2019-12-31,,2.47586025036682,2.06914326324015,0,,,
SITC-US,2020-12-31,,2.54145602743692,2.11602733545265,0,,,
SITC-US,2021-12-31,,2.13069471463452,1.94763257919796,0,,,
SITC-US,2022-12-31,,2.11578499739516,1.93835668296573,0,,,
SITE-US,2019-12-31,80.2,3.6706510681587,3.6706510681587,0,,,
SITE-US,2020-12-31,121.8,2.13295597484277,2.13295597484277,0,,,
SITE-US,2021-12-31,171.3,2.00066181336863,2.00066181336863,0,,,
SITE-US,2022-12-31,180.7,1.94481541177374,1.94481541177374,0,,,
SITEQ-US,1999-12-31,16.942,10.3156804383488,2.66507265879639,0,,,
SITEQ-US,2000-12-31,44.891,2.49355404964076,2.49355404964076,0,,,
SITEQ-US,2001-12-31,76.642,4.45071419138244,4.45071419138244,0,,,
SITEQ-US,2002-12-31,64.279,,-34.3212959388768,0,,,
SITM-US,2019-12-31,5.174,1.98569359510782,1.98569359510782,0,,,
SITM-US,2020-12-31,8.536,1.23781397888606,1.23781397888606,0,,,
SITM-US,2021-12-31,12.663,1.07227227955231,1.07227227955231,0,,,
SITM-US,2022-12-31,11.799,1.05947380307136,1.05947380307136,0,,,
SIX-US,2019-12-31,81.787,,-4.02523047877584,0,,,
SIX-US,2020-12-31,110.149,,-2.39324861227037,0,,,
SIX-US,2021-12-31,145.265,,-3.02238851557728,0,,,
SIX-US,2022-12-31,74.094,,-2.80446366108578,0,,,
SJ-US,2018-12-31,,,-10.2717911408344,0,,,
SJ-US,2019-12-31,,1.04830097231098,1.04830097231098,0,,,
SJ-US,2020-12-31,4.674,1.76670216542421,1.76670216542421,0,,,
SJ-US,2021-12-31,6.389,1.34581955597544,1.34581955597544,0,,,
SJA-US,2020-12-31,1.94000000001472,1.87990830750944,1.87990830750944,0,,,
SJA-US,2021-12-31,3.77900000002602,16.1619396157365,16.1619396157365,0,,,
SJI-US,2018-12-31,3.631,5.09081057787473,5.09081057787473,0,,,
SJI-US,2019-12-31,3.727,4.84219808468273,4.84219808468273,0,,,
SJI-US,2020-12-31,3.704,4.02746975851973,4.02746975851973,0,,,
SJI-US,2021-12-31,3.969,3.67426521452358,3.67426521452358,0,,,
SJIU-US,2018-12-31,3.631,5.09081057787473,5.09081057787473,0,,,
SJIU-US,2019-12-31,3.727,4.84219808468273,4.84219808468273,0,,,
SJIU-US,2020-12-31,3.704,4.02746975851973,4.02746975851973,0,,,
SJIU-US,2021-12-31,3.969,3.67426521452358,3.67426521452358,0,,,
SJM-US,2019-04-30,227.7,2.11716956276269,2.11716956276269,0,,,
SJM-US,2020-04-30,267.3,2.10174706076255,2.10174706076255,0,,,
SJM-US,2021-04-30,340.5,2.03251772351319,2.03251772351319,0,,,
SJM-US,2022-04-30,285.6,1.99609341408582,1.99609341408582,0,,,
SJNB-US,1997-12-31,,9.79881781718387,9.79881781718387,0,,,
SJNB-US,1998-12-31,,9.86229637562708,9.86229637562708,0,,,
SJNB-US,1999-12-31,,11.2598006820164,11.2598006820164,0,,,
SJNB-US,2000-12-31,,10.8169951087555,10.8169951087555,0,,,
SJOE-US,2002-12-31,,11.4647034912606,11.4647034912606,0,,,
SJOE-US,2003-12-31,,11.8942851248195,11.8942851248195,0,,,
SJOE-US,2004-12-31,,15.0457183778079,15.0457183778079,0,,,
SJOE-US,2005-12-31,,16.6438616495629,16.6438616495629,0,,,
SJR-US,2019-08-31,479.379891631547,2.61245616964436,2.49060808659663,0,,,
SJR-US,2020-08-31,514.217736674469,2.72138047138047,2.59345419541152,0,,,
SJR-US,2021-08-31,504.886637913979,2.61327155386397,2.61327155386397,0,,,
SJR-US,2022-08-31,411.576053756872,2.52813852813854,2.52813852813854,0,,,
SJT-US,2018-12-31,,1.36371895556456,1.36371895556456,0,,,
SJT-US,2019-12-31,,1.19797872677982,1.19797872677982,0,,,
SJT-US,2020-12-31,,1.25107526902706,1.25107526902706,0,,,
SJT-US,2021-12-31,,2.69086553845228,2.69086553845228,0,,,
SJW-US,2019-12-31,28.781,3.59434214547677,3.59434214547677,0,,,
SJW-US,2020-12-31,33.196,3.69643791704828,3.69643791704828,0,,,
SJW-US,2021-12-31,28.783,3.44526780078471,3.44526780078471,0,,,
SJW-US,2022-12-31,31.615,3.32658875762017,3.32658875762017,0,,,
SKDS-US,1997-12-31,0.305,,6.65697674418604,0,,,
SKDS-US,1998-12-31,0.787,1.03285770212077,1.03285770212077,0,,,
SKDS-US,1999-12-31,6.699,1.29388377282585,1.29388377282585,0,,,
SKDS-US,2000-12-31,4.418,1.33386254694226,1.33386254694226,0,,,
SKE,2008-12-31,,1.22080752877028,1.22080752877028,0,,,
SKE,2009-12-31,,,-8.95833926356667,0,,,
SKE,2010-12-31,,1.2120850950233,1.2120850950233,0,,,
SKE,2011-12-31,,1.02552182405602,1.02552182405602,1,,,
SKE-US,2019-12-31,2.7792650857914,2.10462630802917,2.10462630802917,0,,,
SKE-US,2020-12-31,15.2306609105181,1.26512463910544,1.26512463910544,0,,,
SKE-US,2021-12-31,9.92518703241896,1.25425539664425,1.25425539664425,0,,,
SKE-US,2022-12-31,10.3155097974095,1.2241031283931,1.2241031283931,0,,,
SKGR-US,2021-12-31,0.040816,,-3.6219001245612,0,,,
SKGR-US,2022-12-31,0.300481,1.06254794732697,1.06254794732697,0,,,
SKGRU-US,2021-12-31,0.040816,,-3.6219001245612,0,,,
SKGRU-US,2022-12-31,0.300481,1.06254794732697,1.06254794732697,0,,,
SKIL,2019-12-31,0.257466,1.03199967388262,1.03199967388262,0,,,
SKIL,2020-12-31,0.635483,1.28051185006076,1.28051185006076,0,,,
SKIL,2022-01-31,76.153,2.09637908553465,2.09637908553465,1,,,
SKIL,,,,,0,,,
SKIL-US,2019-12-31,0.257466,1.03199967388262,1.03199967388262,0,,,
SKIL-US,2020-12-31,0.635483,1.28051185006076,1.28051185006076,0,,,
SKIL-US,2022-01-31,76.153,2.09637908553465,2.09637908553465,0,,,
SKIN-US,2019-12-31,,,,0,,,
SKIN-US,2020-12-31,0.765497,92.8001115198216,1.03771895895351,0,,,
SKIN-US,2021-12-31,43.384,4.03181639248818,4.03181639248818,0,,,
SKIN-US,2022-12-31,27.793,5.88366301989783,5.88366301989783,0,,,
SKIS-US,2016-04-30,0.919,4.38287684619036,4.38287684619036,0,,,
SKIS-US,2017-04-30,1.035,4.34561624706823,3.5316211630418,0,,,
SKIS-US,2018-04-30,0.922,4.41606989401318,3.53504316620997,0,,,
SKIS-US,2019-04-30,6.281,4.99419884463363,3.52357498948886,0,,,
SKLZ,2020-12-31,22.528,4.97333896842587,4.97333896842587,0,,,
SKLZ,2021-12-31,58.404,1.63993105659772,1.63993105659772,0,,,
SKLZ,2022-12-31,,2.23165505871028,2.23165505871028,1,,,
SKLZ,,,,,0,,,
SKLZ-US,2020-12-31,22.528,4.97333896842587,4.97333896842587,0,,,
SKLZ-US,2021-12-31,58.404,1.63993105659772,1.63993105659772,0,,,
SKLZ-US,2022-12-31,,2.23165505871028,2.23165505871028,0,,,
SKM-US,2019-12-31,1232.43633533659,1.97763461147164,1.97763461147164,0,,,
SKM-US,2020-12-31,1431.36242290343,2.05211736835105,2.05211736835105,0,,,
SKM-US,2021-12-31,1089.71945320715,2.76472755857988,2.76472755857988,0,,,
SKM-US,2022-12-31,1190.6279161724,2.86717222423136,2.86717222423136,0,,,
SKO-US,2002-01-31,189.051,2.63754985160453,2.63754985160453,0,,,
SKO-US,2003-01-31,143.966,2.74443214539062,2.74443214539062,0,,,
SKO-US,2004-01-31,118.186,2.50282545175063,2.50282545175063,0,,,
SKO-US,2005-01-31,115.102,2.24489722395826,2.24489722395826,0,,,
SKS-US,2010-01-31,250.185,2.00424128180961,2.00424128180961,0,,,
SKS-US,2011-01-31,246.031,1.85841873896173,1.85841873896173,0,,,
SKS-US,2012-01-31,273.347,1.76374976797836,1.76374976797836,0,,,
SKS-US,2013-01-31,301.851,1.81784477787953,1.81784477787953,0,,,
SKT-US,2019-12-31,,5.27511391808978,5.27511391808978,0,,,
SKT-US,2020-12-31,,6.41357684759366,6.41357684759366,0,,,
SKT-US,2021-12-31,,4.51406392216352,4.51406392216352,0,,,
SKT-US,2022-12-31,,4.51072221103524,4.51072221103524,0,,,
SKUL-US,2012-12-31,10.916,1.32980414038607,1.32980414038607,0,,,
SKUL-US,2013-12-31,13.028,1.28317085612265,1.28317085612265,0,,,
SKUL-US,2014-12-31,18.748,1.38673307319751,1.38673307319751,0,,,
SKUL-US,2015-12-31,12.871,1.2348833141772,1.2348833141772,0,,,
SKWD-US,2020-12-31,,4.04392409037981,3.12183771636345,0,,,
SKWD-US,2021-12-31,,3.26851307129463,3.26836285422775,0,,,
SKWD-US,2022-12-31,,3.75312038417652,3.75294523920079,0,,,
SKX-US,2019-12-31,141.187,2.11388818684345,2.11388818684345,0,,,
SKX-US,2020-12-31,131.493,2.34234183043279,2.34234183043279,0,,,
SKX-US,2021-12-31,196.476,1.99159094590813,1.99159094590813,0,,,
SKX-US,2022-12-31,233.661,1.93095523010161,1.93095523010161,0,,,
SKY-US,2019-03-31,53.095,1.69903294398648,1.69903294398648,0,,,
SKY-US,2020-03-31,56.427,1.64806088780663,1.64806088780663,0,,,
SKY-US,2021-03-31,73.188,1.61428815130203,1.61428815130203,0,,,
SKY-US,2022-03-31,101.962,1.4963029306289,1.4963029306289,0,,,
SKYA-US,2021-12-31,0.383282,1.09333162824453,1.09333162824453,0,,,
SKYA-US,2022-12-31,0.403879,1.03951939252268,1.03951939252268,0,,,
SKYAU-US,2021-12-31,0.383282,1.09333162824453,1.09333162824453,0,,,
SKYAU-US,2022-12-31,0.403879,1.03951939252268,1.03951939252268,0,,,
SKYM-US,1997-12-31,1.863,2.58406907926652,2.58406907926652,0,,,
SKYM-US,1998-12-31,1.217,2.29026151581014,2.29026151581014,0,,,
SKYM-US,1999-12-31,3.979,3.21737738506851,3.21737738506851,0,,,
SKYM-US,2000-12-31,2.291,4.89762868710237,4.89762868710237,0,,,
SKYS-US,2016-12-31,1.9436794722275,3.71823178539084,3.71823178539084,0,,,
SKYS-US,2017-12-31,0.711001581264,5.74654628521701,5.74654628521701,0,,,
SKYS-US,2018-12-31,4.31,7.99629710600388,7.99629710600388,0,,,
SKYS-US,2019-12-31,3.831,10.9558096164761,10.9558096164761,0,,,
SKYT-US,2019-12-31,7.558,7.87996027640998,7.87996027640998,0,,,
SKYT-US,2020-12-31,19.159,,-16450.5625,0,,,
SKYT-US,2021-12-31,15.43,4.31230062002061,4.31230062002061,0,,,
SKYT-US,2022-12-31,22.862,5.69721813337308,5.69721813337308,0,,,
SKYW-US,2019-12-31,133.856,3.0607292642714,3.0607292642714,0,,,
SKYW-US,2020-12-31,125.944,3.37069891028233,3.37069891028233,0,,,
SKYW-US,2021-12-31,150.583,3.28999027128388,3.28999027128388,0,,,
SKYW-US,2022-12-31,186.285,3.34699320293521,3.34699320293521,0,,,
SKYX-US,2017-12-31,,,-0.423479419797388,0,,,
SKYX-US,2019-12-31,0.0,,-0.612169596357095,0,,,
SKYX-US,2020-12-31,0.358621,,-0.418414758498065,0,,,
SKYX-US,2021-12-31,0.522086,,-158.793753902151,0,,,
SLAB-US,2019-12-31,46.056,1.50204161065279,1.50204161065279,0,,,
SLAB-US,2020-12-31,46.633,1.66145931002525,1.66145931002525,0,,,
SLAB-US,2021-12-31,42.008,1.33712841661454,1.33712841661454,0,,,
SLAB-US,2022-12-31,43.736,1.5440680764807,1.5440680764807,0,,,
SLAC-US,2020-12-31,0.16195,9.40035928632671,9.40035928632671,0,,,
SLAC-US,2021-12-31,0.190214,1.07710064588825,1.07710064588825,0,,,
SLAC-US,2022-12-31,3.920773,,-25.2454963305453,0,,,
SLACU-US,2020-12-31,0.16195,9.40035928632671,9.40035928632671,0,,,
SLACU-US,2021-12-31,0.190214,1.07710064588825,1.07710064588825,0,,,
SLACU-US,2022-12-31,3.920773,,-25.2454963305453,0,,,
SLAM-US,2020-12-31,0.081978,7.92791346235105,7.92791346235105,0,,,
SLAM-US,2021-12-31,0.727043,1.06888839506179,1.06888839506179,0,,,
SLAM-US,2022-12-31,1.076474,1.04477549836457,1.04477549836457,0,,,
SLAMU-US,2020-12-31,0.081978,7.92791346235105,7.92791346235105,0,,,
SLAMU-US,2021-12-31,0.727043,1.06888839506179,1.06888839506179,0,,,
SLAMU-US,2022-12-31,1.076474,1.04477549836457,1.04477549836457,0,,,
SLB-US,2019-12-31,1293.0,2.37003367003367,2.37003367003367,0,,,
SLB-US,2020-12-31,4316.0,3.51536740949383,3.51536740949383,0,,,
SLB-US,2021-12-31,3903.0,2.76666222340709,2.76666222340709,0,,,
SLB-US,2022-12-31,3883.0,2.43907266044671,2.43907266044671,0,,,
SLCA,2016-12-31,11.219,1.73831020427397,1.73831020427397,0,,,
SLCA,2017-12-31,14.121,1.72738104956226,1.72738104956226,0,,,
SLCA,2018-12-31,33.106,2.86627935912406,2.86627935912406,0,,,
SLCA,2019-12-31,54.938,3.8231551423179,3.8231551423179,1,,,
SLCA-US,2019-12-31,54.938,3.8231551423179,3.8231551423179,0,,,
SLCA-US,2020-12-31,24.42,3.93480804862985,3.93480804862985,0,,,
SLCA-US,2021-12-31,,3.93905149656993,3.93905149656993,0,,,
SLCA-US,2022-12-31,,3.37464707866539,3.37464707866539,0,,,
SLCRU-US,2020-12-31,0.1,12.48355,12.48355,0,,,
SLCRU-US,2021-12-31,0.0,,-10.619776609092,0,,,
SLCT-US,2017-12-31,,8.78140542923263,8.78140542923263,0,,,
SLCT-US,2018-12-31,,6.00852531594239,6.00852531594239,0,,,
SLCT-US,2019-12-31,,5.99798378568911,5.99798378568911,0,,,
SLCT-US,2020-12-31,,8.04080921956837,8.04080921956837,0,,,
SLDB,2016-12-31,3.544,,-3.19691605695854,0,,,
SLDB,2017-12-31,5.972,,1.173608329996,0,,,
SLDB,2018-12-31,8.235,1.11514343001845,1.11514343001845,0,,,
SLDB,2019-12-31,9.178,1.2926119328403,1.2926119328403,1,,,
SLDB-US,2019-12-31,9.178,1.2926119328403,1.2926119328403,0,,,
SLDB-US,2020-12-31,8.64,1.29589055615281,1.29589055615281,0,,,
SLDB-US,2021-12-31,9.528,1.11607936180125,1.11607936180125,0,,,
SLDB-US,2022-12-31,16.691,1.22954088044372,1.22954088044372,0,,,
SLDP-US,2020-12-31,0.356,3.97365702479339,3.97365702479339,0,,,
SLDP-US,2021-12-31,3.42,1.1083583184914,1.1083583184914,0,,,
SLDP-US,2022-12-31,5.784,1.07534229309364,1.07534229309364,0,,,
SLF-US,2019-12-31,2507.0368228263,13.8677451397758,12.5300453030174,0,,,
SLF-US,2020-12-31,2922.29199372056,14.3691698181163,13.0437696677428,0,,,
SLF-US,2021-12-31,3376.47943632981,14.1926064382139,12.9849889792506,0,,,
SLF-US,2022-12-31,3109.33982803794,12.9350283606363,11.8799635701275,0,,,
SLFC-US,1996-12-31,,10.3156635920936,10.3156635920936,0,,,
SLFC-US,1997-12-31,,11.1578562652367,11.1578562652367,0,,,
SLFC-US,1998-12-31,,10.9534689874317,10.9534689874317,0,,,
SLFC-US,1999-12-31,,12.6944886427703,12.6944886427703,0,,,
SLFI-US,2003-12-31,,10.6518174091295,10.6518174091295,0,,,
SLFI-US,2004-12-31,,9.72803819198139,9.72803819198139,0,,,
SLFI-US,2005-12-31,,9.94926631911596,9.94926631911596,0,,,
SLFI-US,2006-12-31,,9.95949906983075,9.95949906983075,0,,,
SLG-US,2019-12-31,,2.44594428115354,2.23008070432869,0,,,
SLG-US,2020-12-31,,2.49743794091553,2.2902431018253,0,,,
SLG-US,2021-12-31,,2.43600383363739,2.23074749176116,0,,,
SLG-US,2022-12-31,,2.83188356171448,2.59413316380347,0,,,
SLGC,2020-12-31,0.04834,3.02581510351186,3.02581510351186,0,,,
SLGC,2021-12-31,11.109,1.15371619413618,1.15371619413618,0,,,
SLGC,2022-12-31,20.678,1.15076845409718,1.15076845409718,1,,,
SLGC,,,,,0,,,
SLGC-US,2020-12-31,0.04834,3.02581510351186,3.02581510351186,0,,,
SLGC-US,2021-12-31,11.109,1.15371619413618,1.15371619413618,0,,,
SLGC-US,2022-12-31,20.678,1.15076845409718,1.15076845409718,0,,,
SLGG-US,2018-12-31,,,-0.733999549046758,0,,,
SLGG-US,2019-12-31,,1.07468571003496,1.07468571003496,0,,,
SLGG-US,2020-12-31,,1.27760511882998,1.27760511882998,0,,,
SLGG-US,2021-12-31,,1.06734511615599,1.06734511615599,0,,,
SLGL-US,2019-12-31,4.09,1.16841703993138,1.16841703993138,0,,,
SLGL-US,2020-12-31,4.062,1.16346437491396,1.16346437491396,0,,,
SLGL-US,2021-12-31,2.439,1.24454077778178,1.24454077778178,0,,,
SLGL-US,2022-12-31,2.14,1.10458863383318,1.10458863383318,0,,,
SLGN-US,2019-12-31,220.163,4.81867779643162,4.81867779643162,0,,,
SLGN-US,2020-12-31,315.343,5.1973232721912,5.1973232721912,0,,,
SLGN-US,2021-12-31,306.153,4.97271766229644,4.97271766229644,0,,,
SLGN-US,2022-12-31,338.069,4.27512373010774,4.27512373010774,0,,,
SLH-US,2012-06-30,102.217,3.17735967184164,3.17735967184164,0,,,
SLH-US,2013-06-30,86.477,3.0639765689786,3.0639765689786,0,,,
SLH-US,2014-06-30,64.81,4.94215786597207,4.94215786597207,0,,,
SLH-US,2015-06-30,67.841,16.4716907423746,16.4716907423746,0,,,
SLM-US,2019-12-31,,11.2253846027043,9.86959469007523,0,,,
SLM-US,2020-12-31,,13.3103594007176,12.0064003340051,0,,,
SLM-US,2021-12-31,,15.3909554254859,13.5934081371868,0,,,
SLM-US,2022-12-31,,19.5209899044651,16.6829933351477,0,,,
SLMD-US,1998-12-31,25.003,1.76678197253774,1.76678197253774,0,,,
SLMD-US,1999-12-31,23.408,1.7129562591605,1.7129562591605,0,,,
SLMD-US,2000-12-31,22.493,1.6638223084149,1.6638223084149,0,,,
SLMD-US,2001-12-31,24.644,1.33271759740657,1.33271759740657,0,,,
SLN-US,2019-12-31,6.274016,2.20369218996604,2.20369218996604,0,,,
SLN-US,2020-12-31,6.56136,9.49012032233138,9.49012032233138,0,,,
SLN-US,2021-12-31,8.41790675,11.2824302134647,11.2824302134647,0,,,
SLN-US,2022-12-31,10.0935339,4.87042406669083,4.87042406669083,0,,,
SLNA-US,2020-12-31,0.008,1.37382050962298,1.37382050962298,0,,,
SLNA-US,2021-12-31,0.175743,1.07593926055246,1.07593926055246,0,,,
SLNG-US,2019-12-31,4.536,1.3313974912666,1.3313974912666,0,,,
SLNG-US,2020-12-31,3.655,1.29474447847816,1.29474447847816,0,,,
SLNG-US,2021-12-31,6.76,1.43035424753108,1.43035424753108,0,,,
SLNG-US,2022-12-31,10.452,1.61324268795831,1.61324268795831,0,,,
SLNH,2019-12-31,0.745,1.50039133837725,1.50039133837725,0,,,
SLNH,2020-12-31,0.997,1.46162947937796,1.46162947937796,0,,,
SLNH,2021-12-31,2.859,1.29741611438997,1.2974018551897,0,,,
SLNH,,,,,1,,,
SLNH-US,2018-12-31,0.967,1.17160955945868,1.17160955945868,0,,,
SLNH-US,2019-12-31,0.745,1.50039133837725,1.50039133837725,0,,,
SLNH-US,2020-12-31,0.997,1.46162947937796,1.46162947937796,0,,,
SLNH-US,2021-12-31,2.859,1.29741611438997,1.2974018551897,0,,,
SLNK-US,2003-12-31,5.876,1.21744879712693,1.21744879712693,0,,,
SLNK-US,2004-12-31,7.943,1.24719009054532,1.24719009054532,0,,,
SLNK-US,2005-12-31,9.33,1.69901664046973,1.69901664046973,0,,,
SLNK-US,2006-12-31,12.707,1.59915932567187,1.59915932567187,0,,,
SLNO,2013-12-31,0.128651,,-0.11288020451872,0,,,
SLNO,2014-12-31,0.201457,,-0.812567244750131,0,,,
SLNO,2015-12-31,1.632679,2.54394410838601,2.54394016283808,0,,,
SLNO,2016-12-31,1.169487,1.61995747534921,1.61995134485737,1,,,
SLNO-US,2019-12-31,2.282,2.55382350973439,2.55382350973439,0,,,
SLNO-US,2020-12-31,4.794,1.4267020879531,1.4267020879531,0,,,
SLNO-US,2021-12-31,4.148,1.99814533805429,1.99814533805429,0,,,
SLNO-US,2022-12-31,4.897,2.56059141863162,2.56059141863162,0,,,
SLP-US,2019-08-31,1.639038,1.2232745187811,1.2232745187811,0,,,
SLP-US,2020-08-31,2.250692,1.08833679316647,1.08833679316647,0,,,
SLP-US,2021-08-31,5.604,1.09549890820475,1.09549890820475,0,,,
SLP-US,2022-08-31,4.185,1.06875252457251,1.06875252457251,0,,,
SLQT,2019-06-30,12.566,1.6126802689985,1.60779785148831,0,,,
SLQT,2020-06-30,37.164,2.06719211858769,2.06719211858769,0,,,
SLQT,2021-06-30,61.585,2.30798694303804,2.30798694303804,0,,,
SLQT,2022-06-30,68.152,3.87114969125938,3.87114969125938,1,,,
SLQT-US,2019-06-30,12.566,1.6126802689985,1.60779785148831,0,,,
SLQT-US,2020-06-30,37.164,2.06719211858769,2.06719211858769,0,,,
SLQT-US,2021-06-30,61.585,2.30798694303804,2.30798694303804,0,,,
SLQT-US,2022-06-30,68.152,3.87114969125938,3.87114969125938,0,,,
SLR-US,2003-08-31,525.4,4.56026722925457,4.56026722925457,0,,,
SLR-US,2004-08-31,445.4,2.42088447956953,2.42088447956953,0,,,
SLR-US,2005-08-31,521.5,2.12674903854022,2.12674903854022,0,,,
SLR-US,2006-08-31,455.7,2.22629158553259,2.22629158553259,0,,,
SLRC-US,2019-12-31,2.44,2.15248046098821,2.15248046098821,0,,,
