Ticker,date,FF_PRICE_CLOSE_FP,ff_debt_entrpr_val,ff_tot_debt_tcap_std,ff_fix_assets_com_eq,ff_debt_eq,ff_debt_com_eq,ff_inven_curr_assets,ff_ltd_com_eq,ff_liabs_lease,ff_ltd_tcap,ff_sales_wkcap,ff_bps_gr,ff_oper_inc_tcap,ff_assets_gr,ff_fcf_yld,ff_mkt_val_gr,ff_earn_yld,ff_pbk_tang,ff_zscore,ff_entrpr_val_sales,ff_psales_dil,Implosion_Next_Year,CPI,Unemployment Rate
TFONY-US,2011-12-31,14.03,0.298251,59.5435777784437,201.824841954276,147.179543887094,147.179543887094,4.36933098721388,121.193965760597,0.0,49.0307425608005,282.548247136835,-1.13564797462513,24.6144628365997,-10.1133600506248,0.22929,-16.2567,9.30435,0.0752267,1.74656,1.91019,1.40059,0,0.000237708,8.5
TFPM-US,2022-12-31,13.8381490091885,0.000922086,0.145183717611989,93.3100185896021,0.145394807198294,0.145394807198294,0.0,0.124385750550445,1.64,0.124205162693616,1.94671947296553,2.07245830074087,5.12777984787206,2.57954333597511,1.47502,14.8145,2.55236,1.634,70.0939,13.6879,14.2086,0,0.001312802,3.5
TFSM-US,2006-12-31,9.05,0.0378514,12.6413726845219,7.78714619228617,14.4706631422563,14.4706631422563,0.0,7.23533157112813,0.0,6.32068634226095,3.67310514344413,22.2873418093197,-6.86595088405333,23.7066188622167,2.69132,32.7686,-1.98895,7.97683,-3.64846,1.97903,2.19236,0,0.005445545,4.4
TG-US,2022-12-31,10.22,0.317356,42.9301200729772,99.3408074860479,75.2237785113153,75.2237785113153,52.6708274247271,74.2151644016217,12.738,42.3545052116481,10.1061041659937,8.38947983550181,9.8960498960499,3.53505836694781,-20.9406,-12.8701,8.23092,2.89902,3.51475,0.509547,0.36833,0,0.001312802,3.5
TGA-US,2021-12-31,3.00835213553418,0.0206376,2.10510158211541,98.5619407080538,2.1503690346859,2.1503690346859,0.0,1.72253519549319,0.036,1.68627407984036,8.03565994676469,29.1222769498691,23.5387634721513,18.8658046105585,8.79964,216.756,18.4819,1.22211,3.56102,1.10095,1.30266,0,0.00780737,3.9
TGLS-US,2022-12-31,30.77,0.110613,32.6997283447552,58.1575024367869,48.5878103319764,48.5878103319764,28.9255184734365,48.4433232039447,0.0,32.602488115083,3.2229728514114,43.0398504824911,44.2263613632154,24.1301433659644,3.93496,17.4876,10.6168,4.54794,5.10719,2.13827,2.04719,0,0.001312802,3.5
TGO-US,1999-12-31,22.6693309446703,0.19918,49.7756455317877,91.1493411420208,99.1065906123293,105.571010248902,0.0,102.818448023426,0.0,48.4778407526495,10.0329564035772,-66.5022688882851,5.90953419507403,-35.8551935202354,-6.57946,-36.5209,0.264234,13.6253,2.58578,2.53029,2.034,0,0.002375297,4.0
TGS-US,2022-12-31,11.8,0.255917,25.9563484822086,110.199457662101,35.0554677913334,35.0554677913334,13.16719163725,33.9393449871915,17.4918993080716,25.1299304002793,3.90017418954398,178.201300990162,17.5861525256189,13.6320463709186,4.35055,165.766,13.9119,0.543664,1.86739,1.69845,1.45997,0,0.001312802,3.5
TGTX,2021-12-31,19.0,0.0347228,24.9990512333966,3.89158054083229,33.3316466584863,33.3316466584863,0.0,32.3145817257214,9.847,24.2362428842505,0.0251862896818673,-55.1891490997282,-109.035420619861,-39.3216887613044,-11.7037,-62.7807,-13.8563,11.5156,4.42212,340.337,375.577,1,0.00780737,3.9
TGX-US,2012-12-31,1.59,0.575207,22.2386203968583,42.0788539784471,28.5985414743848,28.5985414743848,24.9918762591798,28.5985414743848,0.0,22.2386203968583,1.47487360880362,3.38164641611748,3.8179667835879,-8.71453487368112,22.0369,-16.2829,4.40252,0.725364,2.67812,0.46327,0.619618,0,-0.000121082,7.9
TH-US,2022-12-31,15.14,0.210138,63.8463975461624,207.284649509328,176.597609125354,176.597609125354,0.0,169.800893217225,12.192,61.3891398968207,11.0367609876217,109.849278886467,31.3935320356123,50.3495724810702,11.4456,318.457,4.88111,18.346,2.98617,3.36244,3.01777,0,0.001312802,3.5
THE-US,2006-12-31,34.17,0.008595,2.82612441840427,80.0319205532896,2.90831707749601,2.90831707749601,1.14673531476714,2.90831707749601,0.0,2.82612441840427,3.98645104895105,21.2542044169193,47.2858866103739,7.78181818181819,6.31263,-15.7368,8.89669,3.49893,-3.21272,2.09197,2.26651,0,0.005445545,4.4
THMO,2014-06-30,12510.00001,0.0,0.0,4.71887962544663,0.0,0.0,22.1344809886682,0.0,0.0,0.0,0.84377474006439,50.6046711051915,-15.0416854901639,239.403097846619,-24.4555,149.985,-25.8993,4.13427,-0.140378,1.18063,2.10707,1,0.001321132,6.1
THO-US,2022-07-31,84.33,0.296687,33.8406786258883,35.0182946074745,51.1502807511115,51.1502807511115,57.2991031122173,49.8918411004931,38.306,33.0081034931364,12.4850657794534,26.8354789692686,28.2218552905828,11.3320412955164,14.0106,-30.9251,24.4142,6.74382,4.52809,0.379725,0.285696,0,-0.000339296,3.5
THR-US,2022-03-31,16.2,0.221278,26.2098451198616,19.1814210278454,35.5194336730093,35.5194336730093,29.312136410869,32.5873488241601,9.659,24.0462551686787,2.17617474302496,4.8477694704705,7.383377788129,3.04121525608614,4.33458,-16.5329,3.70062,5.90449,2.88643,1.80165,1.5265,0,0.010055866,3.6
THRM-US,2022-12-31,65.29,0.114435,28.1029891449655,40.8204702553873,39.0878408027691,39.0878408027691,31.9138078018094,37.6619319829891,20.538,27.0778033260253,3.02493458751212,2.22406889549809,5.74921127212449,32.4968487496031,-1.13174,-24.4263,1.11732,4.52971,4.4609,1.90619,1.81581,0,0.001312802,3.5
THRN-US,2022-12-31,3.63,0.234007,24.28752702918,48.1870968250979,32.078633689629,32.078633689629,50.285957359061,29.3340296735735,29.885485,22.2095194410359,2.96824144608986,20.1879037514244,2.86226150758086,31.0919465163116,-4.84484,-40.5078,8.18457,1.71642,2.1668,0.86896,0.837275,0,0.001312802,3.5
THTX,2011-11-30,2.26210966314237,0.0,0.0,2.6662631043117,0.0,0.0,56.066854786195,0.0,0.0,0.0,2.20927589499611,-30.6810670443815,-53.8141676351931,-25.4564202049001,-20.2197,-58.6381,-12.9746,3.85191,-2.38637,8.85674,9.09491,1,0.00184785,8.6
THX-US,2006-12-31,51.78,0.108914,15.3562114559092,164.972569054244,18.1421598915202,18.1421598915202,1.79145045712874,18.1421598915202,0.0,15.3562114559092,2152.21457489891,43.5329484022293,12.798129876694,-24.9784893784955,-13.3295,-4.91634,4.55774,1.50831,2.23088,3.02254,2.79483,0,0.005445545,4.4
TIE-US,2011-12-31,14.98,0.0,0.0,31.6670770746122,0.0,0.0,70.6096925482022,0.0,0.0,0.0,1.34534689149183,3.62799389596918,13.0591808257408,8.27770360480641,-5.09757,-15.225,4.27236,2.15423,6.33817,2.51984,2.55256,0,0.000237708,8.5
TIF-US,2020-01-31,134.02,0.127057,40.3011084960745,66.2523699178428,67.5072978422462,67.5072978422462,63.5763127338408,56.9532637154293,1008.4,34.0004671134187,1.52283914495198,6.85589967265073,13.1330734266362,24.8846802925183,0.454076,50.6695,3.32025,5.03182,4.94465,3.99076,3.68373,0,0.001627896,3.5
TILE-US,2022-12-31,9.87,0.558124,62.8106510093072,105.001701070706,168.894193402058,168.894193402058,49.6448349126552,162.209123824118,76.443,60.3245171536961,3.27288705313352,1.11285355607739,11.6795521687966,-4.77829145668194,3.83289,-39.1135,3.31104,2.877,2.38362,0.842925,0.447638,0,0.001312802,3.5
TISI,2020-12-31,109.0,0.552578,64.0338807503507,109.121494107724,178.03944958831,178.03944958831,12.9890178055348,169.786070092217,57.023,61.0654604386598,5.65614218990499,-51.4207589434698,-3.31198747739579,-25.8056854479775,9.8235,-30.9517,-71.0286,16.8518,1.35133,0.811044,0.391717,1,0.004685349,6.7
TITN-US,2022-01-31,30.8,0.349972,40.0091254710921,53.8588094182202,66.6920190533526,66.6920190533526,61.09521691831,30.3045273541529,57.113,18.1799509816085,5.42415274644496,17.0344696044737,12.6378125336002,16.0431189927788,17.2064,44.8247,9.4961,1.67389,3.61284,0.48445,0.400278,0,0.006094978,4.0
TJCO-US,1998-12-31,25.6875,0.203615,37.9509321819321,168.676071340754,61.16277571358,62.7805999947982,25.231987554776,62.7805999947982,0.0,37.9509321819321,3.21722357066361,4.00744092537844,24.218073268567,2.64497882331793,9.98089,-2.6433,6.11192,1.94155,3.02084,0.898783,0.591854,0,0.001828154,4.4
TJX-US,2022-01-31,71.38,0.134413,67.5688968720881,235.295349385773,208.345971475558,208.345971475558,44.9638298833579,182.083051251776,7575.59,59.0515421299122,17.398577365643,4.96838861453111,25.1033172151851,-7.63331916748977,1.02562,9.28644,3.78341,14.5784,4.88401,1.91656,1.78721,0,0.006094978,4.0
TKC-US,2022-12-31,4.79,0.531884,63.5483967035258,87.9709537979288,174.336355750293,174.336355750293,0.593227671709041,120.206628707249,116.560485055691,43.8172433661697,3.46354797790124,-2.87057976973684,16.8804490208439,1.97743079234827,24.2754,33.4262,15.9248,5.95484,2.29144,1.66593,1.2883,0,0.001312802,3.5
TKLC-US,2010-12-31,11.91,0.0,0.0,6.12758310871518,0.0,0.0,5.72378348558355,0.0,0.0,0.0,1.47768638248928,1.764271826331,4.1352819472951,-0.194362644003426,0.603174,-19.1352,1.84719,2.15756,3.6254,1.41456,1.93568,0,0.004016576,9.3
TKR-US,2022-12-31,70.67,0.29281,47.5027772634697,57.6995988184984,90.4862672486003,90.4862672486003,47.5758785942492,87.263589472292,67.1,45.8109609331605,3.01468222043443,2.64782400347364,15.1499722273653,11.6367223006556,3.68779,-1.79095,7.75633,12.674,2.83112,1.55885,1.16807,0,0.001312802,3.5
TKS-US,2009-12-31,12.49,0.224018,31.5393183337046,73.0704152023948,46.0692437849798,46.0692437849798,32.126155519304,44.9629051151893,3.6,30.7819113388282,4.08570552959971,-3.94821479348584,10.708579108656,-2.57511867822948,11.5,60.0186,-0.428343,2.69712,2.46273,0.751709,0.656319,0,0.000520176,9.9
TKTX-US,2004-12-31,25.39,0.114316,32.6036814412215,31.3888560091812,48.3760569396483,48.3760569396483,5.96884095520827,48.3760569396483,0.0,32.6036814412215,0.461691624350531,-25.3382705199586,-21.7414528061711,15.2786087028693,-6.21554,63.8694,-7.44388,6.63893,1.9182,10.4918,11.2728,0,0.0,5.4
TLAB-US,2012-12-31,2.34,0.766963,15.0493674791731,20.9207300463089,17.7154272223736,17.7154272223736,8.48953517693536,0.0,0.0,0.0,1.46174142480211,-33.5084262057885,-2.90805307004011,-27.1307829181495,-44.6214,-41.6707,-20.0855,0.88233,2.59841,0.241668,0.815865,0,-0.000121082,7.9
TLC-US,2020-12-31,4.43,0.142979,60.3800259428475,61.8308739912586,152.397915610542,152.397915610542,0.0,116.71028173967,1.49562246423233,46.2405920120791,0.0897419059169739,-42.656346749226,-87.3147017652018,34.6668459201849,-17.6139,-6.51876,-19.0474,11.986,0.363808,47.9889,50.5579,0,0.004685349,6.7
TLCM-US,1999-12-31,21.0,0.0,0.0,16.9120315172879,0.0,0.0,16.2185338865837,0.0,0.0,0.0,1.96368743790894,51.3794497927456,23.0547923902338,11.599378127581,1.70962,469.676,3.9881,7.79165,27.5116,5.38183,5.74293,0,0.002375297,4.0
TLCR-US,2010-12-31,23.3,0.177641,43.2809839167455,48.188613784109,76.3077128369362,76.3077128369362,60.2094372468512,76.1994501261386,9.54,43.2195783723961,1.90462367598949,32.7530592928841,23.7755841559415,20.7966191318946,3.41654,7.54064,5.53648,4.79176,3.97604,2.13052,1.8756,0,0.004016576,9.3
TLCX-US,2003-12-31,13.351,0.403429,56.351396992884,165.58514328406,129.102406745291,129.102406745291,21.5344597394227,114.55253748866,0.0,50.0005823230029,95.4839378238341,13.514511165016,11.9434447899561,-1.62438877723798,12.2455,-2.6866,5.61756,3.31068,3.18432,0.433875,0.266886,0,0.002702703,5.7
TLEO-US,2011-12-31,38.69,3.19288e-05,0.0123920964790626,7.48654499811459,0.0123936323099357,0.0123936323099357,0.0,0.00184586013126702,0.007,0.00184563139049869,5.60841809517035,0.419617157286917,-0.768837304956311,9.71410899594529,0.978114,43.3933,-1.08555,21.0272,5.36904,4.66725,5.03481,0,0.000237708,8.5
TLF-US,2021-12-31,5.15,0.251274,18.4659225837093,43.1758606628998,22.6481039203122,22.6481039203122,75.4900989117723,16.5919108366828,8.209,13.5280614264229,2.1615239788714,5.63891187567499,3.64125702525133,-3.38199672667758,13.665,50.3241,3.01553,0.854816,4.14164,0.561564,0.543308,0,0.00780737,3.9
TLGD-US,2010-12-31,9.28,0.0,0.0,2.66454705072842,0.0,0.0,1.65250463375298,0.0,0.0,0.0,0.587653685226907,6.12303946189944,8.10278555497556,4.16253264451972,4.18752,55.1753,3.66379,1.51854,12.1848,1.0938,2.67548,0,0.004016576,9.3
TLRA-US,2019-12-31,8.81,0.0778341,34.2173560421736,45.4109938883703,52.0157810380964,52.0157810380964,0.0,42.3516564806172,24.046,27.8600393928861,1.64216064877389,-1.23642180346198,-14.9646622639323,47.0184195162158,1.70987,241.06,-2.22929,9.43132,0.36079,5.57681,5.93883,0,0.003153571,3.6
TLRK-US,2003-12-31,16.12,0.0202304,9.77966215269528,17.4459666583391,10.8397534148532,10.8397534148532,0.0,6.3219516147546,9.363,5.70368610537473,0.199533005092716,-17.5191565575435,-63.6445597811851,3.42183764571476,-9.13574,160.826,-11.1663,7.37155,6.45662,25.8674,30.6169,0,0.002702703,5.7
TLS,2021-12-31,15.42,0.0167215,7.80176668866076,8.87247994496655,8.46194813984711,8.46194813984711,0.650448063260899,7.33853340286485,13.228,6.76599814840389,1.72215552698316,37.2657985855124,-21.2084477793634,33.5844532041658,-0.577145,-51.6944,-4.21466,7.19299,8.68475,3.7626,4.22173,1,0.00780737,3.9
TLXN-US,2000-03-31,17.5625,0.294287,25.0423319242101,19.2858274787386,33.4086325883161,33.4086325883161,37.0506216334782,33.3353012643439,0.369,24.9873644737915,2.90396112712288,1534.99750863081,-11.7474292235848,81.7332765913693,-30.2925,100.766,86.3203,1.02142,1.55292,0.998904,0.798437,0,0.005882353,4.0
TLYS-US,2022-01-31,12.74,0.489872,58.5708357540045,151.126704938957,141.375856404503,141.375856404503,28.7944450780338,110.446847114983,192.965,45.7572056957898,8.4488133230223,4.41825450391983,20.8033861731264,-0.505233148069483,-1.17167,35.4212,16.2064,2.26233,2.69656,0.650021,0.511082,0,0.006094978,4.0
TM-US,2022-03-31,180.25,0.512752,50.2373700731594,48.6743392861583,100.954009356637,100.954009356637,16.1087146308388,58.3271244433763,3005.49536560247,29.0251110841343,18.0271469532961,3.58548713107172,6.13489287436367,-1.03292257361618,-1.67587,13.8361,10.1323,1.20316,1.68463,1.52463,0.896435,0,0.010055866,3.6
TMB-US,2008-12-31,29.99,0.326522,12.3277686713846,42.9219790458041,14.061201060924,14.061201060924,3.94556819020477,3.17379515603578,0.0,2.78253701973586,3.85834029819797,9.29351326253988,21.0322045010496,8.18062839869327,16.8498,-45.0152,25.9943,0.501757,1.81295,0.381704,0.639094,0,-0.008233522,7.3
TMCI-US,2022-12-31,22.99,0.0545157,53.1211759785623,42.0889160567662,113.315931206529,113.315931206529,14.4900376306202,112.755869087545,15.539,52.8586254433929,1.37497212986031,-36.6577211682316,-26.986167691569,12.9263391113541,-3.82133,26.6311,-3.36929,21.1286,7.99115,8.87034,8.95962,0,0.001312802,3.5
TMDX-US,2022-12-31,61.72,0.039959,26.4994312164124,12.996931287525,36.0533689126084,36.0533689126084,8.16705906601029,35.282721814543,7.415,25.9330012160201,0.408773011769954,138.772818683367,-12.331620444828,105.456917705144,-3.17826,272.547,-1.98607,10.5871,11.7932,18.0893,19.5191,0,0.001312802,3.5
TMHC-US,2022-12-31,30.35,0.478415,35.8179331475095,6.32447909715212,55.8067617701216,55.8067617701216,81.6705091585631,55.4861148005562,85.327,35.6121352951426,1.45110707796308,33.057723257816,20.087073546777,-2.94522877933293,34.0902,-23.0471,29.8471,0.826204,3.30494,0.656692,0.428856,0,0.001312802,3.5
TMST-US,2022-12-31,18.17,0.0462823,4.57325549068668,72.6292789512017,4.79242534595776,4.79242534595776,34.5670140136543,0.946831755280408,6.5,0.903530720044481,3.59529602595296,8.44825316057101,7.35335001390047,-9.27457842825327,11.3705,4.88867,7.16015,1.17578,2.61467,0.534518,0.703628,0,0.001312802,3.5
TMWD-US,2007-12-31,1.68,0.0,0.0,3.52528065593053,0.0,0.0,0.0,0.0,0.0,0.0,4.59823929571829,-9.09616970004438,-19.295635778658,-5.25631634874292,-6.63851,-35.2195,-12.5,8.91118,-2.79452,1.03434,1.49207,0,0.002898015,5.0
TNAV-US,2020-06-30,5.49,0.0488344,7.60097954205456,11.7417758069506,8.22625554295143,8.22625554295143,0.0,5.35320202124368,5.191,4.9463062307641,3.91457515594717,6.00982315220712,0.535508399477832,-1.09893439725267,9.91117,-30.7445,1.47359,3.14221,1.41534,0.679622,1.11378,0,0.00436944,11.0
TNC-US,2022-12-31,61.57,0.236165,41.3844621513944,44.9660152931181,70.6032285471538,70.6032285471538,35.9116982443942,66.3126593033135,17.1,38.8695219123506,3.48167038571884,8.60917390111698,10.906374501992,2.20401243289063,-6.36732,-24.081,5.7593,5.36896,3.32596,1.28867,1.05401,0,0.001312802,3.5
TND-US,2003-12-31,27.94,0.058143,8.42597308527561,67.4594831262357,9.20126972254464,9.20126972254464,1.70957875040565,4.53798107730302,0.0,4.15561195050706,2.93881377355386,46.1015954140479,17.0796861538311,33.5522298887268,-4.05401,90.0867,13.6557,1.15796,2.68513,1.46347,1.52678,0,0.002702703,5.7
TNDM,2015-12-31,118.1,0.0995124,31.8552240248236,24.4627213713998,46.7463918825235,46.7463918825235,16.3977791071562,46.7463918825235,0.0,31.8552240248236,0.905373831775701,-9.06776604727532,-74.0887080322536,17.5223549744515,-18.891,18.936,-21.1685,5.8233,-0.582487,4.09257,4.68882,1,-0.001075553,5.0
TNDM,2021-12-31,150.52,0.0335586,42.0802909946776,17.9835700696356,72.6528011230351,72.6528011230351,8.44723481861199,70.5103991577236,23.922,40.8394180106449,1.03403887803385,15.4634052539059,3.02936692610126,26.3425528499543,1.00331,61.0966,0.16071,22.5292,12.9909,13.3419,13.7818,1,0.00780737,3.9
TNET-US,2022-12-31,67.8,0.172597,41.5975885455916,7.09677419354839,71.2258064516129,71.2258064516129,0.0,69.2903225806452,41.0,40.4672192916353,14.4526627218935,-4.16902846967894,37.6036171816127,4.04956180114838,12.0529,-34.666,8.18127,27.3712,2.88841,0.654698,0.88827,0,0.001312802,3.5
TNGX-US,2022-12-31,7.25,0.1322,14.1534787530927,23.1565360996649,16.4869566611618,16.4869566611618,0.0,15.7774695762318,39.361,13.5444087719842,0.0777538337394089,-28.1119538565131,-38.2203456902277,-12.7330527536464,-18.6073,-33.2897,-16.9903,2.56257,1.28299,12.5151,25.6112,0,0.001312802,3.5
TNH-US,2017-12-31,79.81,0.0,0.0,95.6808440487966,0.0,0.0,5.04281636536632,0.0,0.0,0.0,5.65007112375533,5.12996953172747,50.3461918892186,8.19716046075541,1.74062,-22.2958,7.43654,4.86848,27.1866,3.67519,3.71723,0,0.002106889,4.1
TNM-US,2006-03-31,29.25,0.0,0.0,13.6650928247843,0.0,0.0,21.786215281025,0.0,0.0,0.0,2.58134505727663,15.7499483433045,22.6141263127686,11.5062648121049,0.424231,25.4812,4.71795,3.83061,5.90791,1.67171,1.77356,0,0.001504514,4.7
TNOX-US,2006-12-31,19.9,0.0,0.0,13.2727528689437,0.0,0.0,0.0,0.0,0.0,0.0,0.313970592347746,1.81108492551133,-4.87595536845547,0.944610674274579,1.68299,23.1841,-0.301508,4.11287,45.9594,12.8364,15.9223,0,0.005445545,4.4
TNTX-US,2002-12-31,2.01,0.483649,45.7117062894974,93.6511456023651,84.2017738359202,84.2017738359202,4.80691331352957,70.5506282335551,0.0,38.3007322700371,13.1399429699496,8.49431801036819,12.7254488915638,5.51616886977999,17.0922,-39.5611,7.46269,1.43907,2.3087,0.393211,0.257738,0,0.001652893,6.0
TOD-US,2010-03-31,16.76,0.0,0.0,39.4100952229384,0.0,0.0,29.3371803695272,0.0,0.0,0.0,4.61254451817879,15.7457877770173,13.7900851436301,16.6806722689076,6.98525,20.5166,8.05489,1.33078,3.87038,0.382163,0.538765,0,0.000331368,9.9
TOI,2021-12-31,9.75,0.00034479,0.175384792317571,4.02461621175318,0.175692930999722,0.175692930999722,4.17899984421249,0.0,0.0,0.0,1.63372177244121,-80.1510329424902,-43.9497038584654,-11.3358986572966,-5.50168,130.009,-1.69231,12.0459,4.7914,2.61453,3.18098,1,0.00780737,3.9
TOL-US,2022-10-31,43.08,0.480452,36.612285532668,6.73461660901405,57.7592769203515,57.7592769203515,86.6394512741962,55.4339030663553,0.0,35.1382841937989,1.43862688945155,24.2849838324839,15.9215732587552,6.5078329151445,16.256,-34.6567,25.3129,0.78631,3.09264,0.70268,0.494607,0,0.004883,3.7
TOM-US,2005-03-31,11.7,0.397387,21.7403097957802,18.8837766345055,27.7797033684244,27.7797033684244,21.0841817550011,25.9756137159444,0.0,20.3284348227429,2.69415228389533,7.32471960720813,6.63062960842055,1.91219451379816,11.1515,-30.7581,7.94872,2.74555,2.55317,0.519855,0.606199,0,0.003638254,5.2
TOMO-US,2010-12-31,3.61,0.0132746,0.324908198108176,13.546708652894,0.325967292564871,0.325967292564871,20.8779148357353,0.0,0.0,0.0,1.4459872545464,-14.7351334184169,-23.5307099550646,-0.254948177805064,-4.07202,-3.76832,-16.0665,1.24504,-0.637727,0.204367,0.961506,0,0.004016576,9.3
TOST-US,2022-12-31,18.03,0.0113134,7.88590604026846,12.568306010929,8.56102003642987,8.56102003642987,9.53778429933969,7.28597449908925,80.0,6.71140939597315,3.14994232987313,-2.40940892080979,-31.8791946308725,1.4985590778098,-1.90564,-46.4312,-4.0061,9.80268,8.86736,3.04238,3.38182,0,0.001312802,3.5
TOWR-US,2018-12-31,23.8,0.40891,49.807428955546,115.582192918907,99.2326711286281,99.2326711286281,9.99000050357176,97.8542041912307,0.0,49.1155409586685,6.28894650294672,11.1543298024255,17.3365648127916,-7.11889640241981,3.98254,-21.8509,9.78571,1.67123,2.30679,0.464576,0.317909,0,0.000684894,3.9
TPC-US,2022-12-31,7.55,0.986026,41.165045076342,33.517760005739,69.9669866829273,69.9669866829273,0.0,64.6560227575294,49.176,38.0403418448225,2.21520426076001,-13.1232391593969,-8.31008562354051,-3.8540091235832,37.9851,-38.4568,-54.196,0.331325,1.30595,0.271371,0.102221,0,0.001312802,3.5
TPCG-US,2011-12-31,23.33,0.566106,54.6882439178455,171.925553717633,120.693278403712,120.693278403712,20.6900642747974,120.693278403712,0.0,54.6882439178455,12.207709158498,7.60617886786111,13.8195285750875,11.2741852381832,9.87845,20.3876,9.81569,1.29161,3.91615,0.222873,0.1357,0,0.000237708,8.5
TPCO-US,2020-12-31,12.75,0.146021,23.3564140989714,35.4494023671846,30.4740622772166,30.4740622772166,1.32358029285234,20.5042044833926,49.182,15.7151575765516,4.7163252795035,-16.9513243578267,3.01764767908896,-21.2525115664693,7.2089,-0.852068,-8.39294,3.23649,2.88713,0.670803,0.622866,0,0.004685349,6.7
TPH-US,2022-12-31,18.59,0.581455,33.9487398814599,4.63735736863828,51.3975658004603,51.3975658004603,74.9793879557624,51.02420606774,67.153,33.7021310732229,1.10978592280992,25.6024100433405,18.1731219485804,8.84910669954012,20.7224,-38.5896,29.7945,0.70182,3.89843,0.575754,0.444616,0,0.001312802,3.5
TPIC-US,2022-12-31,10.14,0.268031,37.5582201275298,572.727632855983,60.1491824932568,429.330322657318,1.6524531823015,266.526036405411,134.56,23.3159481563626,8.07473181285495,-63.3903854831039,-3.42771000831716,-4.51770912205108,-19.0625,-23.352,-29.1933,9.59805,1.6866,0.53108,0.279407,0,0.001312802,3.5
TPL-US,2022-12-31,2344.22998,0.000111091,0.252309503098696,11.3862699204412,0.252947714219543,0.252947714219543,0.0,0.252947714219543,1.955,0.252309503098696,1.1239731494798,19.3593422354317,72.5705369610837,14.9603453677332,0.99736,86.5037,2.46581,24.7855,102.138,26.3674,27.1394,0,0.001312802,3.5
TPTH-US,2005-12-31,6.04,0.000563175,0.183111380145278,19.1027759668885,0.183447293015358,0.183447293015358,23.6289776574137,0.148577146409133,0.098,0.148305084745763,2.0340503064291,12.1117789948747,9.35078692493947,13.9692599283324,1.25006,-32.334,2.81457,3.92691,10.5429,2.49943,2.75927,0,0.0,4.9
TPTI-US,2004-01-31,24.02,0.00945393,2.63344448236931,5.99180239456369,2.70467047783411,2.70467047783411,6.25881523272214,1.13526048969906,0.0,1.10536403497256,0.172784431137725,-9.53614889047961,-45.3356788405493,21.6187845303867,-11.6751,230.676,-11.7402,4.75162,5.41141,18.3839,23.9549,0,0.004312668,5.7
TPTX-US,2021-12-31,47.7,0.00406066,0.58114341190245,0.940880634937266,0.584540430101894,0.584540430101894,0.0,0.204206721324358,1.949,0.203019987416719,0.0326104088016053,-15.575845505549,-24.791563368486,-11.7223960665533,-6.6518,-60.1264,-10.0665,2.47803,28.5955,44.5657,76.2243,0,0.00780737,3.9
TQNT-US,2013-12-31,8.34,0.0,0.0,46.9914024099187,0.0,0.0,33.991112626677,0.0,0.0,0.0,2.47268462490688,-2.23218232288406,-1.12469579778951,-1.93806836623713,-3.03393,73.9211,-2.8777,1.57336,7.3502,1.3999,1.48841,0,0.002644169,6.7
TR-US,2022-12-31,41.3300966861156,0.00475926,1.66912544807368,27.0749299961311,1.69745815409406,1.69745815409406,27.2680792678981,1.46226047695842,3.952,1.43785351522038,3.13836834266814,3.06601854112563,13.8622538341296,0.0158057289386153,0.821351,19.5815,2.59157,5.4299,8.743,4.06611,4.26518,0,0.001312802,3.5
TRA-US,2009-12-31,32.19,0.17642,55.0845148465602,93.0645131710061,122.640364805993,122.761071612697,16.5887290603194,122.761071612697,0.0,55.0845148465602,2.55031422705949,-53.9092624266703,27.5332966367791,-24.2910492438064,-22.321,94.0948,4.75303,6.54909,3.98606,2.15929,2.03533,0,0.000520176,9.9
TRBN-US,2009-12-31,3.85,0.282057,35.3714408049668,40.6055386246191,54.7303564330197,54.7303564330197,0.0,46.2104147343315,0.0,29.8651252408478,0.444189489267209,-57.9157029771613,-123.408263755085,-2.83846039530392,-7.15782,242.819,-40.2597,5.19869,-2.10448,1.62686,4.0198,0,0.000520176,9.9
TRC-US,2022-12-31,18.84,0.100913,9.75066872327548,11.4618263634987,10.804145122558,10.804145122558,4.0568366548257,10.4192717910997,0.0,9.40332311537185,1.11548101836206,4.2234378899328,2.68055528437823,3.40855285812672,-2.8022,-0.731884,3.14809,1.20439,3.65136,6.24717,6.3388,0,0.001312802,3.5
TRCI-US,2010-03-31,4.82,0.0,0.0,11.6704035874439,0.0,0.0,34.853249475891,0.0,0.0,0.0,1.96674383151714,11.128418327611,17.593423019432,31.6299697790337,24.2945,225.495,9.75104,1.83286,5.40575,0.593908,0.829777,0,0.000331368,9.9
TRCR-US,2011-12-31,23.73,0.0,0.0,3.05330154633538,0.0,0.0,0.0,0.0,0.0,0.0,5.00468224747879,28.816269981703,24.9622711664224,29.9293333495506,3.40217,22.5548,7.24821,10.0116,12.3819,1.99312,2.10076,0,0.000237708,8.5
TRDO-US,2005-12-31,23.02,0.0137785,3.95996758381394,20.4278083628261,4.12324682133963,4.12324682133963,0.0,1.1305544632324,1.38,1.08578487297104,2.42098383440608,13.5505543842492,15.5865205315625,12.2476047192969,8.04533,95.9958,3.04083,5.52948,6.8814,2.49649,2.91054,0,0.0,4.9
